FinancialYear,Description,Quantity,UnitPrice,TotalPrice,ProductType,CustomerName,Date,UnitofMeasure,Supplier,CATNo,ProductGroup,Region,SalesPersonCode,CusType
2017-2018,BACT/ALERTFA(100BOTTLES),-1,56778.9391,-56778.94,CON,BASEHOSPITAL-WATHUPITIWALA,7/6/2017,PACK,BIOMERIEUXSA,259791,MICROBIOLOGY,MED-REGION03,MED_SUD,GVT
2017-2018,M-53DDILUENT20L,10,6248.08,62480.8,CON,REGIONALDIRECTOROFHEALTHSERVICES-MATARA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000136,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-53LEO(II)LYSE400ml,4,19132.29,76529.16,CON,REGIONALDIRECTOROFHEALTHSERVICES-MATARA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000131,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-53LHLYSEIL,4,21345.15,85380.6,CON,REGIONALDIRECTOROFHEALTHSERVICES-MATARA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000133,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-53CLEANSER1L,4,2993.88,11975.52,CON,REGIONALDIRECTOROFHEALTHSERVICES-MATARA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000134,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-53DDILUENT20L,25,6248.08,156202,CON,REGIONALDIRECTOROFHEALTHSERVICES-MATARA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000136,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-53LEO(II)LYSE400ml,10,19132.2954,191322.95,CON,REGIONALDIRECTOROFHEALTHSERVICES-MATARA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000131,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-53LHLYSEIL,10,21345.1478,213451.48,CON,REGIONALDIRECTOROFHEALTHSERVICES-MATARA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000133,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-53DDILUENT20L,36,6248.0783,224930.82,CON,REGIONALDIRECTOROFHEALTHSERVICES-MATARA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000136,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-58DDILUENT20L,70,6030.98,422168.6,CON,GENERALHOSPITAL-MATARA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000403-00,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,PROBECLEANSER50ML,10,2718.21,27182.1,CON,GENERALHOSPITAL-MATARA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000405-00,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-58LEO(I)LYSE1L,30,19096.91,572907.3,CON,GENERALHOSPITAL-MATARA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000415-00,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-58LEO(II)LYSE500ML,15,13067.71,196015.65,CON,GENERALHOSPITAL-MATARA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000416-00,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-58LHLYSE500ML,35,9548.46,334196.1,CON,GENERALHOSPITAL-MATARA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000417-00,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-58LBALYSE1L,20,19096.91,381938.2,CON,GENERALHOSPITAL-MATARA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000418-00,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-53PPROBECLEANSER50ML,22,1893.9622,41667.17,CON,GENERALHOSPITAL-RATHNAPURA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",003D-30-84194,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-53LEO(I)LYSE1L,50,23676.3042,1183815.21,CON,GENERALHOSPITAL-RATHNAPURA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000128,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-53LEO(II)LYSE400ml,22,33147.8919,729253.62,CON,GENERALHOSPITAL-RATHNAPURA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000131,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-53LHLYSEIL,23,36982.0105,850586.24,CON,GENERALHOSPITAL-RATHNAPURA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000133,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-53CLEANSER1L,11,5187.964,57067.6,CON,GENERALHOSPITAL-RATHNAPURA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000134,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-53DDILUENT20L,76,10825.4331,822732.92,CON,GENERALHOSPITAL-RATHNAPURA,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000136,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-58DDILUENT20L,5,8521.69,42608.45,CON,BASEHOSPITAL-BALAPITIYA,7/12/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000403-00,HEMATOLOGY,MED-REGION02,MED_DK,GVT
2017-2018,M-58DDILUENT20L,20,9795.7217,195914.43,CON,BASEHOSPITAL-KALMUNAI,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000403-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,PROBECLEANSER50ML,15,1714.7478,25721.22,CON,BASEHOSPITAL-KALMUNAI,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000405-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,M-58LEO(I)LYSE1L,28,18367.6609,514294.51,CON,BASEHOSPITAL-KALMUNAI,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000415-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,M-58LHLYSE500ML,16,9182.9217,146926.75,CON,BASEHOSPITAL-KALMUNAI,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000417-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,M-58LBALYSE1L,16,18982.2783,303716.45,CON,BASEHOSPITAL-KALMUNAI,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000418-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,M-68DSDILUENT(20L),20,9773.9043,195478.09,CON,BASEHOSPITAL-KALMUNAI,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-001974-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,M-68LDLYSE(1LX4),5,65469.6696,327348.35,CON,BASEHOSPITAL-KALMUNAI,7/6/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002026-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,M-68LBLYSE(1LX4),3,65469.6696,196409.01,CON,BASEHOSPITAL-KALMUNAI,7/6/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002028-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,PROBECLEANSER(50ML),10,1451.0783,14510.78,CON,BASEHOSPITAL-KALMUNAI,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002225-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,M-68FDDYE(12MLX4),5,70044.7739,350223.87,CON,BASEHOSPITAL-KALMUNAI,7/6/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002233-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,M-53PPROBECLEANSER50ML,10,2405.7391,24057.39,CON,BASEHOSPITAL-KALMUNAI,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",003D-30-84194,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,M-53LEO(I)LYSE1L,24,30070.8783,721701.08,CON,BASEHOSPITAL-KALMUNAI,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000128,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,M-53LHLYSEIL,16,46978.3565,751653.7,CON,BASEHOSPITAL-KALMUNAI,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000133,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,M-53DDILUENT20L,15,13748.9217,206233.83,CON,BASEHOSPITAL-KALMUNAI,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000136,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,TEACHINGHOSPITAL-BATTICALOA,7/11/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,BASEHOSPITAL-AKKARAIPATTU,7/11/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,GENERALHOSPITAL-TRINCOMALEE,7/11/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,BASEHOSPITAL-KALMUNAI,7/11/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,"B55CONTROL6X3.5MLTRILEVEL(2N,2H,2L)",1,44239.32,0,CON,ASHRAFFMEMORIALHOSPITAL,7/11/2017,Box,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000136-00,HEMATOLOGY,MED-REGION06,MED_JS,GVT
2017-2018,M-58DDILUENT20L,40,8773.74,350949.6,CON,TEACHINGHOSPITAL-PERADENIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000403-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,PROBECLEANSER50ML,20,2193.84,43876.8,CON,TEACHINGHOSPITAL-PERADENIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000405-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58LEO(I)LYSE1L,60,27777.85,1666671,CON,TEACHINGHOSPITAL-PERADENIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000415-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58LEO(II)LYSE500ML,50,19007.35,950367.5,CON,TEACHINGHOSPITAL-PERADENIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000416-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58LHLYSE500ML,30,13888.93,416667.9,CON,TEACHINGHOSPITAL-PERADENIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000417-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58LBALYSE1L,65,27777.85,1805560.25,CON,TEACHINGHOSPITAL-PERADENIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000418-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58DDILUENT20L,40,8773.74,350949.6,CON,TEACHINGHOSPITAL-PERADENIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000403-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58LEO(I)LYSE1L,55,27777.85,1527781.75,CON,TEACHINGHOSPITAL-PERADENIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000415-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58LEO(II)LYSE500ML,20,19007.35,380147,CON,TEACHINGHOSPITAL-PERADENIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000416-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58LHLYSE500ML,50,13888.93,694446.5,CON,TEACHINGHOSPITAL-PERADENIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000417-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58LBALYSE1L,36,27777.85,1000002.6,CON,TEACHINGHOSPITAL-PERADENIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000418-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53PPROBECLEANSER50ML,5,1878.8261,9394.13,CON,GENERALHOSPITAL-NUWARAELIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",003D-30-84194,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53LEO(I)LYSE1L,36,23487.0783,845534.82,CON,GENERALHOSPITAL-NUWARAELIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000128,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53LEO(II)LYSE400ml,8,32882.9652,263063.72,CON,GENERALHOSPITAL-NUWARAELIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000131,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53LHLYSEIL,12,36686.4348,440237.22,CON,GENERALHOSPITAL-NUWARAELIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000133,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53CLEANSER1L,4,5146.5043,20586.02,CON,GENERALHOSPITAL-NUWARAELIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000134,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-53DDILUENT20L,30,10738.913,322167.39,CON,GENERALHOSPITAL-NUWARAELIYA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A11-000136,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,PROBECLEANSER(50ML),3,1587.46,4762.38,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002225-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52DIFFLYSE4X500ML,10,64284.08,642840.8,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,7/6/2017,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-003724-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52DDILUENT20L,25,9082.91,227072.75,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004045-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-52LHLYSE4X100ML,10,45378.17,453781.7,CON,REGIONALDIRECTOROFHEALTHSERVICES-KEGALLE,7/6/2017,PACK,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-004307-00,HEMATOLOGY,MED-REGION04,MED_BM,GVT
2017-2018,M-58DDILUENT20L,30,9344.66,280339.8,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000403-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,PROBECLEANSER50ML,10,1986.76,19867.6,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000405-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-58LEO(I)LYSE1L,24,25149.32,603583.68,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000415-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-58LEO(II)LYSE500ML,4,17208.39,68833.56,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000416-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-58LHLYSE500ML,24,12574.66,301791.84,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000417-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-58LBALYSE1L,24,25149.32,603583.68,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000418-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-58DDILUENT20L,50,9344.66,467233,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000403-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,PROBECLEANSER50ML,10,1986.76,19867.6,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000405-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-58LEO(I)LYSE1L,32,25149.32,804778.24,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000415-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-58LEO(II)LYSE500ML,16,17208.39,275334.24,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000416-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-58LHLYSE500ML,60,12574.66,754479.6,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000417-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,M-58LBALYSE1L,36,25149.32,905375.52,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-000418-00,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,E-ZCLEANSER(100ML/BOTTLE),4,15598.13,62392.52,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000045,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,PROBECLEANSER17MLBOTTLE,1,1372.25,1372.25,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000046,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,DILUENT20L,10,19063.2,190632,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000047,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,RINSE(20L/TANK),5,19063.2,95316,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000048,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,CFLLYSE(500ML/BOTTLE),10,30323.81,303238.1,CON,TEACHINGHOSPITAL-KURUNEGALA,7/11/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000084,HEMATOLOGY,MED-REGION01,MED_AD,GVT
2017-2018,E-ZCLEANSER(100ML/BOTTLE),2,14542.39,29084.78,CON,GENERALHOSPITAL-BADULLA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000045,HEMATOLOGY,MED-REGION06,MED_RC,GVT
2017-2018,PROBECLEANSER17MLBOTTLE,3,1279.58,3838.74,CON,GENERALHOSPITAL-BADULLA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000046,HEMATOLOGY,MED-REGION06,MED_RC,GVT
2017-2018,DILUENT20L,20,17774.81,355496.2,CON,GENERALHOSPITAL-BADULLA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000047,HEMATOLOGY,MED-REGION06,MED_RC,GVT
2017-2018,RINSE(20L/TANK),3,17774.81,53324.43,CON,GENERALHOSPITAL-BADULLA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000048,HEMATOLOGY,MED-REGION06,MED_RC,GVT
2017-2018,CFLLYSE(500ML/BOTTLE),20,28275.79,565515.8,CON,GENERALHOSPITAL-BADULLA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000084,HEMATOLOGY,MED-REGION06,MED_RC,GVT
2017-2018,PROBECLEANSER17MLBOTTLE,4,1279.58,5118.32,CON,GENERALHOSPITAL-BADULLA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000046,HEMATOLOGY,MED-REGION06,MED_RC,GVT
2017-2018,DILUENT20L,18,17774.81,319946.58,CON,GENERALHOSPITAL-BADULLA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000047,HEMATOLOGY,MED-REGION06,MED_RC,GVT
2017-2018,CFLLYSE(500ML/BOTTLE),12,28275.79,339309.48,CON,GENERALHOSPITAL-BADULLA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000084,HEMATOLOGY,MED-REGION06,MED_RC,GVT
2017-2018,DILUENT20L,50,23022.46,1151123,CON,GENERALHOSPITAL-MONARAGALA,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000047,HEMATOLOGY,MED-REGION06,MED_RC,GVT
2017-2018,E-ZCLEANSER(100ml/bottle)(PackSize100ml)[Mindray/China],15,15639,234585,CON,DIRECTOROFARMYMEDICALSERVICE-COLOMBO03,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000045,HEMATOLOGY,MED-REGION03,MED_KR,GVT
2017-2018,PROBECLEANSER(17ml)(PackSize17ml)[Mindray/China],8,1376,11008,CON,DIRECTOROFARMYMEDICALSERVICE-COLOMBO03,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000046,HEMATOLOGY,MED-REGION03,MED_KR,GVT
2017-2018,DILUENT(20L/tank)(PackSize20L)[Mindray/China],44,19111,840884,CON,DIRECTOROFARMYMEDICALSERVICE-COLOMBO03,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000047,HEMATOLOGY,MED-REGION03,MED_KR,GVT
2017-2018,RINSE(20L/TANK)(PackSize20L)[Mindray/China],12,19111,229332,CON,DIRECTOROFARMYMEDICALSERVICE-COLOMBO03,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000048,HEMATOLOGY,MED-REGION03,MED_KR,GVT
2017-2018,CFLLYSE(500ml/bottle)(PackSize500ml)[Mindray/China],34,30411,1033974,CON,DIRECTOROFARMYMEDICALSERVICE-COLOMBO03,7/6/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",A12-000084,HEMATOLOGY,MED-REGION03,MED_KR,GVT
2017-2018,BC-6DMINDRAYQCHIGH4.5ML,2,7876.16,0,CON,TEACHINGHOSPITAL-COLOMBOSOUTH,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002424-00H,HEMATOLOGY,MED-REGION09,MED_BD,GVT
2017-2018,BC-6DMINDRAYQCLOW,2,7876.16,0,CON,TEACHINGHOSPITAL-COLOMBOSOUTH,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002424-00L,HEMATOLOGY,MED-REGION09,MED_BD,GVT
2017-2018,BC-6DMINDRAYQCNORMAL4.5ML,2,7876.16,0,CON,TEACHINGHOSPITAL-COLOMBOSOUTH,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002424-00N,HEMATOLOGY,MED-REGION09,MED_BD,GVT
2017-2018,BC-REFMINDRAYQCHIGH,2,9308.1,0,CON,TEACHINGHOSPITAL-COLOMBOSOUTH,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002432-00H,HEMATOLOGY,MED-REGION09,MED_BD,GVT
2017-2018,BC-REFMINDRAYQCLOW,2,9308.1,0,CON,TEACHINGHOSPITAL-COLOMBOSOUTH,7/10/2017,PCS,"SHENZHENMINDRAYBIO-MEDICALELECTRONICSCO.,LTD",105-002432-00L,HEMATOLOGY,MED-REGION09,MED_BD,GVT
